id,scale,size,word,time,time/length
3,1x3,1,a,0.1228,0.1228
3,1x3,1,very,1.1061,0.276525
3,1x3,1,good,1.0139,0.253475
3,1x3,1,idea,1.5362,0.38405
3,1x3,1,do,0.6144,0.3072
3,1x3,1,not,1.0446,0.3482
3,1x3,1,feel,1.1675,0.291875
3,1x3,1,too,0.6759,0.2253
3,1x3,1,bad,1.0753,0.358433
3,1x3,1,about,1.5976,0.31952
3,1x3,1,it,0.6452,0.3226
3,1x3,1,come,1.5972,0.3993
3,1x3,1,and,1.045,0.348333
3,1x3,1,see,0.799,0.266333
3,1x3,1,our,0.798,0.266
3,1x3,1,new,1.382,0.460667
3,1x3,1,car,1.506,0.502
3,1x3,1,they,1.567,0.39175
3,1x3,1,watched,2.611,0.373
3,1x3,1,the,0.952,0.317333
3,1x3,1,entire,2.181,0.3635
3,1x3,1,movie,2.735,0.547
3,1x3,1,,0.092,inf
3,1x3,1,,1.321,inf
3,1x3,1,want,0.553,0.13825
3,1x3,1,to,1.29,0.645
3,1x3,1,hold,1.29,0.3225
3,1x3,1,your,1.598,0.3995
3,1x3,1,win,1.383,0.461
3,1x3,1,first,1.844,0.3688
3,1x3,1,prize,2.52,0.504
3,1x3,1,in,0.676,0.338
3,1x3,1,the,1.014,0.338
3,1x3,1,contest,2.827,0.403857
3,1x3,1,most,1.567,0.39175
3,1x3,1,judges,2.642,0.440333
3,1x3,1,are,0.983,0.327667
3,1x3,1,very,1.413,0.35325
3,1x3,1,honest,2.243,0.373833
3,1x3,1,file,1.874,0.4685
3,1x3,1,all,0.891,0.297
3,1x3,1,complaints,4.363,0.4363
3,1x3,1,in,0.707,0.3535
3,1x3,1,writing,3.041,0.434429
3,1x3,1,interactions,5.162,0.430167
3,1x3,1,between,2.673,0.381857
3,1x3,1,men,1.259,0.419667
3,1x3,1,and,1.137,0.379
3,1x3,1,women,2.519,0.5038
3,1x3,1,effort,2.059,0.343167
3,1x3,1,is,0.922,0.461
3,1x3,1,what,1.352,0.338
3,1x3,1,it,0.676,0.338
3,1x3,1,will,1.014,0.2535
3,1x3,1,take,1.659,0.41475
4,1x3,1,the,1.506,0.502
4,1x3,1,quick,2.1206,0.42412
4,1x3,1,brown,2.9198,0.58396
4,1x3,1,fox,1.4444,0.481467
4,1x3,1,jumps,2.7353,0.54706
4,1x3,1,over,2.2129,0.553225
4,1x3,1,the,1.9055,0.635167
4,1x3,1,lazy,2.7661,0.691525
4,1x3,1,dog,1.7211,0.5737
4,1x3,1,the,1.9977,0.6659
4,1x3,1,five,1.9978,0.49945
4,1x3,1,boxing,3.2269,0.537817
4,1x3,1,wizards,5.2864,0.7552
4,1x3,1,jump,1.967,0.49175
4,1x3,1,quickly,3.6267,0.5181
4,1x3,1,reading,2.9198,0.417114
4,1x3,1,week,1.5061,0.376525
4,1x3,1,is,0.9221,0.46105
4,1x3,1,just,1.9363,0.484075
4,1x3,1,about,3.3195,0.6639
4,1x3,1,here,1.7519,0.437975
4,1x3,1,what,3.3195,0.829875
4,1x3,1,goes,2.1515,0.537875
4,1x3,1,up,0.7991,0.39955
4,1x3,1,must,2.0593,0.514825
4,1x3,1,come,2.3359,0.583975
4,1x3,1,down,2.6738,0.66845
4,1x3,1,effort,3.6882,0.6147
4,1x3,1,is,1.7827,0.89135
4,1x3,1,what,2.4282,0.60705
4,1x3,1,it,1.2908,0.6454
4,1x3,1,will,1.5982,0.39955
4,1x3,1,take,2.3052,0.5763
4,1x3,1,do,0.7683,0.38415
4,1x3,1,not,1.2294,0.4098
4,1x3,1,say,1.3523,0.450767
4,1x3,1,anything,4.4257,0.553213
4,1x3,1,bad,1.1372,0.379067
4,1x3,1,for,1.168,0.389333
4,1x3,1,the,1.3523,0.450767
4,1x3,1,environment,7.192,0.653818
4,1x3,1,a,0.584,0.584
4,1x3,1,much,2.2744,0.5686
4,1x3,1,higher,3.8728,0.645467
4,1x3,1,risk,2.7664,0.6916
4,1x3,1,of,0.8606,0.4303
4,1x3,1,getting,2.9508,0.421543
4,1x3,1,cancer,6.0553,1.00922
4,1x3,1,this,1.9365,0.484125
4,1x3,1,is,0.9221,0.46105
4,1x3,1,a,0.5532,0.5532
4,1x3,1,non,1.6291,0.543033
4,1x3,1,profit,4.1496,0.6916
4,1x3,1,organization,7.5615,0.630125
4,1x3,1,a,0.4917,0.4917
4,1x3,1,quarter,3.2891,0.469871
4,1x3,1,of,0.8915,0.44575
4,1x3,1,a,0.4918,0.4918
4,1x3,1,century,4.2111,0.601586
4,1x3,1,the,1.2294,0.4098
4,1x3,1,fourth,4.2417,0.70695
4,1x3,1,edition,3.6884,0.526914
4,1x3,1,was,1.0143,0.3381
4,1x3,1,better,2.5204,0.420067
4,1x3,1,have,1.8443,0.461075
4,1x3,1,a,0.3688,0.3688
4,1x3,1,good,1.3218,0.33045
4,1x3,1,weekend,3.627,0.518143
4,1x3,1,healthy,3.9343,0.562043
4,1x3,1,food,1.4446,0.36115
4,1x3,1,is,1.045,0.5225
4,1x3,1,good,1.3525,0.338125
4,1x3,1,for,1.4755,0.491833
4,1x3,1,you,1.168,0.389333
4,1x3,1,the,1.2603,0.4201
4,1x3,1,food,1.2911,0.322775
4,1x3,1,at,0.83,0.415
4,1x3,1,this,1.8134,0.45335
4,1x3,1,restaurant,7.3769,0.73769
4,1x3,1,the,1.1988,0.3996
4,1x3,1,music,2.1518,0.43036
4,1x3,1,is,0.953,0.4765
4,1x3,1,better,2.3977,0.399617
4,1x3,1,than,1.9366,0.48415
4,1x3,1,it,0.9221,0.46105
4,1x3,1,sounds,3.7809,0.63015
4,1x3,1,coalition,5.5027,0.611411
4,1x3,1,governments,6.6095,0.600864
4,1x3,1,never,4.1807,0.83614
4,1x3,1,work,2.9818,0.74545
4,1x3,1,that,1.8137,0.453425
4,1x3,1,is,0.9223,0.46115
4,1x3,1,a,0.5227,0.5227
4,1x3,1,very,1.6907,0.422675
4,1x3,1,odd,0.8915,0.297167
4,1x3,1,question,3.7504,0.4688
4,1x3,1,if,0.953,0.4765
4,1x3,1,you,1.1989,0.399633
4,1x3,1,were,1.1681,0.292025
4,1x3,1,not,1.3219,0.440633
4,1x3,1,so,0.8608,0.4304
4,1x3,1,stupid,3.9349,0.655817
4,1x3,1,a,0.3688,0.3688
4,1x3,1,subject,4.2116,0.601657
4,1x3,1,one,1.4756,0.491867
4,1x3,1,can,2.4899,0.829967
4,1x3,1,really,2.5208,0.420133
4,1x3,1,enjoy,2.2133,0.44266
4,1x3,1,the,1.3526,0.450867
4,1x3,1,objective,5.3491,0.594344
4,1x3,1,of,1.3219,0.66095
4,1x3,1,the,1.4141,0.471367
4,1x3,1,exercise,5.8102,0.726275
4,1x3,1,life,2.0289,0.507225
4,1x3,1,is,0.6763,0.33815
4,1x3,1,but,1.1374,0.379133
4,1x3,1,a,0.3996,0.3996
4,1x3,1,dream,2.4285,0.4857
4,1x3,1,want,1.4754,0.36885
4,1x3,1,to,0.9529,0.47645
4,1x3,1,join,2.1826,0.54565
4,1x3,1,us,0.8607,0.43035
4,1x3,1,for,1.5063,0.5021
4,1x3,1,lunch,2.1825,0.4365
4,1x3,1,time,1.66,0.415
4,1x3,1,to,0.6763,0.33815
4,1x3,1,go,1.0451,0.52255
4,1x3,1,shopping,2.7666,0.345825
4,1x3,1,watch,2.0289,0.40578
4,1x3,1,out,0.9222,0.3074
4,1x3,1,for,1.3219,0.440633
4,1x3,1,low,1.2297,0.4099
4,1x3,1,flying,3.2585,0.543083
4,1x3,1,objects,4.5188,0.645543
4,1x3,1,my,0.9529,0.47645
4,1x3,1,fingers,5.1029,0.728986
4,1x3,1,are,1.1681,0.389367
4,1x3,1,very,1.7215,0.430375
4,1x3,1,cold,2.3056,0.5764
4,1x3,1,do,0.6148,0.3074
4,1x3,1,you,1.0453,0.348433
4,1x3,1,like,2.4592,0.6148
4,1x3,1,to,0.7377,0.36885
4,1x3,1,shop,1.5985,0.399625
4,1x3,1,on,0.6149,0.30745
4,1x3,1,,2.8282,inf
4,1x3,1,,0.2766,inf
4,1x3,1,,0.5841,inf
4,1x3,1,do,1.1375,0.56875
4,1x3,1,not,1.5986,0.532867
4,1x3,1,care,1.1066,0.27665
4,1x3,1,if,0.9838,0.4919
4,1x3,1,you,0.707,0.235667
4,1x3,1,do,1.5371,0.76855
4,1x3,1,a,0.2767,0.2767
4,1x3,1,picture,3.7505,0.535786
4,1x3,1,is,0.8915,0.44575
4,1x3,1,worth,2.8897,0.57794
4,1x3,1,many,2.2134,0.55335
4,1x3,1,words,2.398,0.4796
4,1x3,1,we,0.6456,0.3228
4,1x3,1,accept,3.4431,0.57385
4,1x3,1,personal,4.1501,0.518762
4,1x3,1,checks,3.5046,0.5841
4,1x3,1,you,1.0451,0.348367
4,1x3,1,will,1.2297,0.307425
4,1x3,1,loose,1.91,0.382
4,1x3,1,your,1.8753,0.468825
4,1x3,1,voice,3.4431,0.68862
4,1x3,1,this,1.567,0.39175
4,1x3,1,equation,4.303,0.537875
4,1x3,1,is,0.677,0.3385
4,1x3,1,too,0.768,0.256
4,1x3,1,complicated,6.117,0.556091
4,1x3,1,traveling,5.225,0.580556
4,1x3,1,requires,4.611,0.576375
4,1x3,1,a,0.43,0.43
4,1x3,1,lot,1.199,0.399667
4,1x3,1,of,0.707,0.3535
4,1x3,1,fuel,1.814,0.4535
4,1x3,1,for,1.26,0.42
4,1x3,1,murder,3.412,0.568667
4,1x3,1,you,1.199,0.399667
4,1x3,1,get,1.107,0.369
4,1x3,1,a,0.338,0.338
4,1x3,1,long,1.598,0.3995
4,1x3,1,prison,3.043,0.507167
4,1x3,1,sentence,5.779,0.722375
4,1x3,1,express,3.228,0.461143
4,1x3,1,delivery,4.058,0.50725
4,1x3,1,is,1.076,0.538
4,1x3,1,very,1.476,0.369
4,1x3,1,fast,1.414,0.3535
4,1x3,1,file,1.598,0.3995
4,1x3,1,all,0.768,0.256
4,1x3,1,complaints,6.148,0.6148
4,1x3,1,in,0.738,0.369
4,1x3,1,writing,3.258,0.465429
4,1x3,1,thank,1.844,0.3688
4,1x3,1,you,1.291,0.430333
4,1x3,1,for,2.06,0.686667
4,1x3,1,your,1.66,0.415
4,1x3,1,help,2.398,0.5995
4,1x3,1,quit,2.029,0.50725
4,1x3,1,while,2.152,0.4304
4,1x3,1,you,1.199,0.399667
4,1x3,1,are,1.045,0.348333
4,1x3,1,ahead,2.428,0.4856
4,1x3,1,,0.308,inf
4,1x3,1,,1.599,inf
4,1x3,1,want,0.553,0.13825
4,1x3,1,to,2.552,1.276
4,1x3,1,hold,1.568,0.392
4,1x3,1,your,1.906,0.4765
4,1x3,1,the,1.168,0.389333
4,1x3,1,kids,1.475,0.36875
4,1x3,1,are,1.537,0.512333
4,1x3,1,very,1.568,0.392
4,1x3,1,excited,5.871,0.838714
4,1x3,1,world,2.828,0.5656
4,1x3,1,population,5.195,0.5195
4,1x3,1,is,0.953,0.4765
4,1x3,1,growing,3.996,0.570857
5,1x3,1,the,1.4746,0.491533
5,1x3,1,quick,2.857,0.5714
5,1x3,1,brown,4.8232,0.96464
5,1x3,1,fox,1.9661,0.655367
5,1x3,1,jumps,3.4408,0.68816
5,1x3,1,over,2.1197,0.529925
5,1x3,1,the,1.3518,0.4506
5,1x3,1,lazy,2.1812,0.5453
5,1x3,1,dog,1.6897,0.563233
5,1x3,1,the,1.106,0.368667
5,1x3,1,five,2.2121,0.553025
5,1x3,1,boxing,3.2258,0.537633
5,1x3,1,wizards,3.195,0.456429
5,1x3,1,jump,2.1506,0.53765
5,1x3,1,quickly,5.0692,0.724171
5,1x3,1,this,1.8741,0.468525
5,1x3,1,library,6.2674,0.895343
5,1x3,1,has,1.2596,0.419867
5,1x3,1,many,2.2735,0.568375
5,1x3,1,books,2.0585,0.4117
5,1x3,1,what,2.2429,0.560725
5,1x3,1,a,1.106,1.106
5,1x3,1,monkey,6.9743,1.16238
5,1x3,1,sees,2.3351,0.583775
5,1x3,1,a,1.5977,1.5977
5,1x3,1,monkey,5.6534,0.942233
5,1x3,1,will,3.2261,0.806525
5,1x3,1,do,3.7484,1.8742
5,1x3,1,do,1.3519,0.67595
5,1x3,1,not,1.8434,0.614467
5,1x3,1,worry,4.6087,0.92174
5,1x3,1,about,3.1647,0.63294
5,1x3,1,this,1.9357,0.483925
5,1x3,1,drugs,2.8267,0.56534
5,1x3,1,should,3.0111,0.50185
5,1x3,1,be,1.1676,0.5838
5,1x3,1,avoided,4.3938,0.627686
5,1x3,1,you,1.1369,0.378967
5,1x3,1,should,3.042,0.507
5,1x3,1,visit,2.4888,0.49776
5,1x3,1,a,1.3519,1.3519
5,1x3,1,doctor,4.0868,0.681133
5,1x3,1,all,1.0447,0.348233
5,1x3,1,work,2.6426,0.66065
5,1x3,1,and,2.5196,0.839867
5,1x3,1,no,1.014,0.507
5,1x3,1,play,3.9331,0.983275
5,1x3,1,accompanied,9.7715,0.888318
5,1x3,1,by,1.1062,0.5531
5,1x3,1,an,1.1062,0.5531
5,1x3,1,adult,4.4556,0.89112
5,1x3,1,no,1.1061,0.55305
5,1x3,1,exchange,6.4223,0.802788
5,1x3,1,without,3.8411,0.548729
5,1x3,1,a,1.0141,1.0141
5,1x3,1,bill,1.5057,0.376425
5,1x3,1,the,1.6282,0.542733
5,1x3,1,bathroom,4.5466,0.568325
5,1x3,1,is,1.2595,0.62975
5,1x3,1,good,1.6282,0.40705
5,1x3,1,for,1.7818,0.593933
5,1x3,1,reading,3.9016,0.557371
5,1x3,1,bad,1.3518,0.4506
5,1x3,1,for,1.321,0.440333
5,1x3,1,the,1.5976,0.532533
5,1x3,1,environment,8.971,0.815545
5,1x3,1,this,1.8742,0.46855
5,1x3,1,is,0.7989,0.39945
5,1x3,1,a,1.6897,1.6897
5,1x3,1,non,1.444,0.481333
5,1x3,1,profit,4.0246,0.670767
5,1x3,1,organization,9.4012,0.783433
5,1x3,1,where,3.0111,0.60222
5,1x3,1,did,1.8128,0.604267
5,1x3,1,you,1.7206,0.573533
5,1x3,1,get,1.7513,0.583767
5,1x3,1,that,2.335,0.58375
5,1x3,1,tie,1.4749,0.491633
5,1x3,1,call,1.6592,0.4148
5,1x3,1,for,1.5671,0.522367
5,1x3,1,more,1.782,0.4455
5,1x3,1,details,5.039,0.719857
5,1x3,1,taking,3.1646,0.527433
5,1x3,1,the,1.6898,0.563267
5,1x3,1,train,3.0726,0.61452
5,1x3,1,is,0.9218,0.4609
5,1x3,1,usually,5.4691,0.7813
5,1x3,1,faster,3.4413,0.57355
5,1x3,1,staying,4.1172,0.588171
5,1x3,1,up,0.8296,0.4148
5,1x3,1,all,1.0447,0.348233
5,1x3,1,night,2.0894,0.41788
5,1x3,1,is,0.8603,0.43015
5,1x3,1,a,0.2458,0.2458
5,1x3,1,bad,1.4441,0.481367
5,1x3,1,idea,2.2123,0.553075
5,1x3,1,beautiful,6.3298,0.703311
5,1x3,1,paintings,6.8217,0.757967
5,1x3,1,in,1.0755,0.53775
5,1x3,1,the,1.5364,0.512133
5,1x3,1,gallery,4.7014,0.671629
5,1x3,1,,1.014,inf
5,1x3,1,,1.9051,inf
5,1x3,1,can,1.7823,0.5941
5,1x3,1,still,2.2431,0.44862
5,1x3,1,feel,1.9666,0.49165
5,1x3,1,your,5.1008,1.2752
5,1x3,1,rent,1.7516,0.4379
5,1x3,1,is,0.9835,0.49175
5,1x3,1,paid,2.5199,0.629975
5,1x3,1,at,0.9219,0.46095
5,1x3,1,the,1.6594,0.553133
5,1x3,1,beginning,5.593,0.621444
5,1x3,1,of,0.9834,0.4917
5,1x3,1,the,1.598,0.532667
5,1x3,1,month,3.1344,0.62688
5,1x3,1,if,1.26,0.63
5,1x3,1,you,1.782,0.594
5,1x3,1,were,1.598,0.3995
5,1x3,1,not,1.506,0.502
5,1x3,1,so,1.352,0.676
5,1x3,1,stupid,3.564,0.594
5,1x3,1,for,1.536,0.512
5,1x3,1,your,1.444,0.361
5,1x3,1,information,6.76,0.614545
5,1x3,1,only,2.335,0.58375
5,1x3,1,soon,1.813,0.45325
5,1x3,1,we,0.768,0.384
5,1x3,1,will,1.966,0.4915
5,1x3,1,return,2.95,0.491667
5,1x3,1,from,2.304,0.576
5,1x3,1,the,1.567,0.522333
5,1x3,1,city,1.782,0.4455
5,1x3,1,,0.799,inf
5,1x3,1,,1.69,inf
5,1x3,1,can,2.305,0.768333
5,1x3,1,play,2.765,0.69125
5,1x3,1,much,3.104,0.776
5,1x3,1,better,2.028,0.338
5,1x3,1,did,1.567,0.522333
5,1x3,1,you,1.598,0.532667
5,1x3,1,have,2.827,0.70675
5,1x3,1,a,1.045,1.045
5,1x3,1,good,2.028,0.507
5,1x3,1,time,2.642,0.6605
5,1x3,1,do,1.414,0.707
5,1x3,1,not,1.813,0.604333
5,1x3,1,say,1.813,0.604333
5,1x3,1,anything,4.363,0.545375
5,1x3,1,valid,3.626,0.7252
5,1x3,1,until,2.643,0.5286
5,1x3,1,the,1.383,0.461
5,1x3,1,end,1.813,0.604333
5,1x3,1,of,0.922,0.461
5,1x3,1,the,1.506,0.502
5,1x3,1,year,1.966,0.4915
5,1x3,1,rain,2.028,0.507
5,1x3,1,rain,2.52,0.63
5,1x3,1,go,0.952,0.476
5,1x3,1,away,1.905,0.47625
5,1x3,1,hands,2.274,0.4548
5,1x3,1,on,0.891,0.4455
5,1x3,1,experience,7.498,0.7498
5,1x3,1,with,2.059,0.51475
5,1x3,1,a,0.799,0.799
5,1x3,1,job,1.567,0.522333
5,1x3,1,we,0.676,0.338
5,1x3,1,accept,3.749,0.624833
5,1x3,1,personal,6.023,0.752875
5,1x3,1,checks,4.118,0.686333
5,1x3,1,for,1.352,0.450667
5,1x3,1,murder,2.55,0.425
5,1x3,1,you,1.044,0.348
5,1x3,1,get,1.26,0.42
5,1x3,1,a,1.014,1.014
5,1x3,1,long,1.875,0.46875
5,1x3,1,prison,3.256,0.542667
5,1x3,1,sentence,4.67,0.58375
5,1x3,1,express,3.165,0.452143
5,1x3,1,delivery,4.855,0.606875
5,1x3,1,is,0.952,0.476
5,1x3,1,very,1.414,0.3535
5,1x3,1,fast,1.598,0.3995
5,1x3,1,he,0.768,0.384
5,1x3,1,is,0.798,0.399
5,1x3,1,just,1.598,0.3995
5,1x3,1,like,1.813,0.45325
5,1x3,1,everyone,5.93,0.74125
5,1x3,1,else,1.966,0.4915
5,1x3,1,our,1.321,0.440333
5,1x3,1,silver,3.103,0.517167
5,1x3,1,anniversary,7.344,0.667636
5,1x3,1,is,1.229,0.6145
5,1x3,1,coming,3.687,0.6145
5,1x3,1,coalition,4.701,0.522333
5,1x3,1,governments,9.926,0.902364
5,1x3,1,never,2.888,0.5776
5,1x3,1,work,2.305,0.57625
5,1x3,1,do,0.953,0.4765
5,1x3,1,not,1.475,0.491667
5,1x3,1,walk,1.659,0.41475
5,1x3,1,too,1.045,0.348333
5,1x3,1,quickly,5.162,0.737429
5,1x3,1,the,1.628,0.542667
5,1x3,1,algorithm,6.883,0.764778
5,1x3,1,is,0.953,0.4765
5,1x3,1,too,1.26,0.42
5,1x3,1,complicated,7.529,0.684455
5,1x3,1,not,1.475,0.491667
5,1x3,1,quite,2.243,0.4486
5,1x3,1,so,0.922,0.461
5,1x3,1,smart,2.95,0.59
5,1x3,1,as,0.645,0.3225
5,1x3,1,you,3.595,1.19833
5,1x3,1,think,2.49,0.498
5,1x3,1,good,1.567,0.39175
5,1x3,1,jobs,3.227,0.80675
5,1x3,1,for,1.567,0.522333
5,1x3,1,those,2.888,0.5776
5,1x3,1,with,3.012,0.753
5,1x3,1,education,5.655,0.628333
5,1x3,1,historic,6.085,0.760625
5,1x3,1,meeting,3.687,0.526714
5,1x3,1,without,3.319,0.474143
5,1x3,1,a,0.83,0.83
5,1x3,1,result,4.947,0.8245
6,1x3,1,the,1.6277,0.542567
6,1x3,1,quick,2.1804,0.43608
6,1x3,1,brown,2.7026,0.54052
6,1x3,1,fox,2.0576,0.685867
6,1x3,1,jumps,2.4262,0.48524
6,1x3,1,over,2.549,0.63725
6,1x3,1,the,1.6584,0.5528
6,1x3,1,lazy,3.0406,0.76015
6,1x3,1,dog,1.5357,0.5119
6,1x3,1,the,1.3207,0.440233
6,1x3,1,five,4.914,1.2285
6,1x3,1,boxing,3.5627,0.593783
6,1x3,1,wizards,3.0714,0.438771
6,1x3,1,jump,2.0577,0.514425
6,1x3,1,quickly,3.962,0.566
6,1x3,1,medieval,4.6377,0.579712
6,1x3,1,times,2.5799,0.51598
6,1x3,1,were,1.9042,0.47605
6,1x3,1,very,1.8121,0.453025
6,1x3,1,hard,1.3821,0.345525
6,1x3,1,what,2.0885,0.522125
6,1x3,1,you,1.6278,0.5426
6,1x3,1,see,1.3514,0.450467
6,1x3,1,is,1.3207,0.66035
6,1x3,1,what,1.935,0.48375
6,1x3,1,you,1.6892,0.563067
6,1x3,1,get,1.8736,0.624533
6,1x3,1,coalition,5.1293,0.569922
6,1x3,1,governments,4.6686,0.424418
6,1x3,1,never,2.2115,0.4423
6,1x3,1,work,2.4571,0.614275
6,1x3,1,no,0.8907,0.44535
6,1x3,1,exchange,2.8564,0.35705
6,1x3,1,without,2.1193,0.302757
6,1x3,1,a,0.6142,0.6142
6,1x3,1,bill,1.3515,0.337875
6,1x3,1,the,1.3516,0.450533
6,1x3,1,facts,1.505,0.301
6,1x3,1,get,1.0443,0.3481
6,1x3,1,in,1.5358,0.7679
6,1x3,1,the,1.843,0.614333
6,1x3,1,way,1.6281,0.5427
6,1x3,1,the,1.5051,0.5017
6,1x3,1,minimum,4.1466,0.592371
6,1x3,1,amount,2.4573,0.40955
6,1x3,1,of,0.8908,0.4454
6,1x3,1,time,2.1502,0.53755
6,1x3,1,not,1.3822,0.460733
6,1x3,1,quite,2.058,0.4116
6,1x3,1,so,1.1364,0.5682
6,1x3,1,smart,1.5358,0.30716
6,1x3,1,as,1.3208,0.6604
6,1x3,1,you,1.4436,0.4812
6,1x3,1,think,1.4744,0.29488
6,1x3,1,my,1.843,0.9215
6,1x3,1,fingers,1.628,0.232571
6,1x3,1,are,1.1364,0.3788
6,1x3,1,very,0.9829,0.245725
6,1x3,1,cold,2.4266,0.60665
6,1x3,1,for,1.1671,0.389033
6,1x3,1,your,1.6586,0.41465
6,1x3,1,information,3.1328,0.2848
6,1x3,1,only,1.3515,0.337875
6,1x3,1,,0.9828,inf
6,1x3,1,,1.8429,inf
6,1x3,1,agree,1.3207,0.26414
6,1x3,1,with,1.0749,0.268725
6,1x3,1,well,1.7815,0.445375
6,1x3,1,connected,4.1465,0.460722
6,1x3,1,with,1.3821,0.345525
6,1x3,1,people,2.2114,0.368567
6,1x3,1,you,1.4129,0.470967
6,1x3,1,are,1.4742,0.4914
6,1x3,1,a,0.6758,0.6758
6,1x3,1,wonderful,3.4093,0.378811
6,1x3,1,example,2.8257,0.403671
6,1x3,1,just,1.0444,0.2611
6,1x3,1,in,0.4607,0.23035
6,1x3,1,time,1.3821,0.345525
6,1x3,1,for,0.8907,0.2969
6,1x3,1,the,1.0135,0.337833
6,1x3,1,party,1.4435,0.2887
6,1x3,1,never,1.72,0.344
6,1x3,1,mix,1.3515,0.4505
6,1x3,1,religion,2.6415,0.330187
6,1x3,1,and,1.1058,0.3686
6,1x3,1,politics,3.1944,0.3993
6,1x3,1,they,1.198,0.2995
6,1x3,1,might,1.5052,0.30104
6,1x3,1,find,1.3515,0.337875
6,1x3,1,your,1.3208,0.3302
6,1x3,1,comment,2.5494,0.3642
6,1x3,1,offensive,3.1023,0.3447
6,1x3,1,what,1.29,0.3225
6,1x3,1,to,0.7986,0.3993
6,1x3,1,do,1.2901,0.64505
6,1x3,1,when,1.3209,0.330225
6,1x3,1,the,0.9521,0.317367
6,1x3,1,oil,0.645,0.215
6,1x3,1,runs,1.4743,0.368575
6,1x3,1,dry,2.3344,0.778133
6,1x3,1,teaching,2.5801,0.322513
6,1x3,1,services,2.703,0.337875
6,1x3,1,will,1.2594,0.31485
6,1x3,1,help,1.6587,0.414675
6,1x3,1,shall,1.7815,0.3563
6,1x3,1,we,0.799,0.3995
6,1x3,1,play,2.5495,0.637375
6,1x3,1,a,0.8601,0.8601
6,1x3,1,round,2.0888,0.41776
6,1x3,1,of,0.8294,0.4147
6,1x3,1,cards,1.9352,0.38704
6,1x3,1,with,1.1054,0.27635
6,1x3,1,each,0.9826,0.24565
6,1x3,1,step,1.259,0.31475
6,1x3,1,forward,1.9654,0.280771
6,1x3,1,we,0.8292,0.4146
6,1x3,1,run,1.167,0.389
6,1x3,1,the,0.9827,0.327567
6,1x3,1,risk,1.9962,0.49905
6,1x3,1,of,0.9213,0.46065
6,1x3,1,failure,2.0576,0.293943
6,1x3,1,an,1.0442,0.5221
6,1x3,1,airport,3.1326,0.447514
6,1x3,1,is,0.9827,0.49135
6,1x3,1,a,0.8906,0.8906
6,1x3,1,very,1.2285,0.307125
